transaction_id,customer_id,transaction_date,transaction_type,amount,balance_after,merchant_category,location,description,channel,currency,status
TXN_00008313,CUST_003054,2025-07-04 21:15:19,Transfer,-141.79,27681.47145,Transfer,Davidborough,Simply feel certain itself listen.,Branch,USD,Completed
TXN_00008314,CUST_002227,2025-06-23 21:01:18,Payment,-292.26,25818.23076,Grocery,Allenmouth,Politics use wind across easy training.,Online,USD,Completed
TXN_00008315,CUST_003806,2023-10-18 14:05:39,Deposit,474.26,38998.33178,Restaurant,West Alisonport,Red state also take.,Mobile App,USD,Failed
TXN_00008316,CUST_002656,2025-02-04 13:49:57,Payment,-409.45,13375.92616,Entertainment,West Stephenville,Report decade may your.,ATM,USD,Pending
TXN_00008317,CUST_003877,2024-07-31 00:19:21,Withdrawal,-655.4,35264.36032,Entertainment,Stewartborough,Grow lose easy image low.,Online,USD,Completed
TXN_00008318,CUST_001691,2023-09-14 14:13:35,Payment,-55.97,32764.49585,Gas,New Debbie,Maybe grow away research reduce visit agree.,ATM,USD,Completed
TXN_00008319,CUST_003309,2024-11-22 03:36:48,Withdrawal,-270.38,47384.58004,Shopping,Hernandezview,Item buy stay compare risk poor.,Mobile App,USD,Completed
TXN_00008320,CUST_002162,2024-07-27 08:41:24,Transfer,-690.56,45260.127,ATM,Juliaton,War great agree because along might.,ATM,USD,Completed
TXN_00008321,CUST_004647,2024-04-23 17:25:06,Payment,-91.75,27863.6313,Shopping,East Jamesbury,Pull bed happy dream most.,Online,USD,Completed
TXN_00008322,CUST_000680,2025-06-22 02:46:41,Purchase,-55.72,29606.43524,Shopping,West Julie,Soldier establish strategy partner.,ATM,USD,Failed
TXN_00008323,CUST_003663,2024-03-02 06:58:29,Payment,-959.23,35003.83517,Transfer,South Allison,Mrs part hair maybe food report wonder.,Online,USD,Pending
TXN_00008324,CUST_000848,2025-05-23 21:41:09,Purchase,-197.07,32416.93676,Restaurant,West Sheilaside,Federal lead once guess general.,Online,USD,Pending
TXN_00008325,CUST_002479,2023-08-27 13:41:42,Withdrawal,-193.41,23465.63289,Shopping,Port Lorraine,Open ever group tell miss set.,Branch,USD,Failed
TXN_00008326,CUST_003007,2024-02-21 16:42:43,Purchase,-149.67,37452.00619,Transfer,Port Samantha,Change common message owner over carry card her.,Online,USD,Completed
TXN_00008327,CUST_001146,2024-11-11 16:44:08,Purchase,-334.22,7970.500724,Transfer,West Darrenchester,Piece budget capital item.,Online,USD,Pending
TXN_00008328,CUST_001754,2024-07-24 18:19:28,Transfer,-541.35,33240.35297,Grocery,Lake Brenda,Scientist job important court.,Branch,USD,Completed
TXN_00008329,CUST_004953,2024-03-16 22:43:07,Payment,-47.48,44725.72127,Entertainment,Nicholasport,Budget actually central now sing wrong.,Mobile App,USD,Completed
TXN_00008330,CUST_004790,2024-12-17 04:07:39,Transfer,-189.88,30657.13551,Gas,Cartermouth,White nation official score.,Online,USD,Completed
TXN_00008331,CUST_002621,2024-12-03 22:08:31,Withdrawal,-820.38,24974.32736,Grocery,Port Kyle,Cell season any everyone think television.,Branch,USD,Failed
TXN_00008332,CUST_001243,2024-03-19 02:38:55,Transfer,-1379.79,32860.20687,Entertainment,West Michelle,Value sit back example.,Online,USD,Completed
TXN_00008333,CUST_000378,2025-02-15 10:27:05,Withdrawal,-25.5,35679.478,Transfer,Port Karen,Huge remain appear phone represent behind age.,Branch,USD,Completed
TXN_00008334,CUST_002396,2024-08-07 08:29:25,Purchase,-98.6,41183.92297,Other,East Elizabethmouth,Reflect site section hour.,Mobile App,USD,Pending
TXN_00008335,CUST_000494,2025-06-16 14:22:30,Withdrawal,-242.77,28532.89663,Restaurant,Rogersmouth,Play positive share sea run space time.,ATM,USD,Pending
TXN_00008336,CUST_001442,2024-05-05 22:55:22,ATM Withdrawal,-300,31114.01282,Shopping,South Alexis,Prevent and protect company event company.,Branch,USD,Completed
TXN_00008337,CUST_003695,2024-12-31 10:08:07,Transfer,-13.66,34832.98165,Transfer,South Erin,All big expect same together.,Mobile App,USD,Failed
TXN_00008338,CUST_002451,2023-09-10 21:59:44,Withdrawal,-998.31,18380.33858,ATM,West Dawnview,Number upon trouble.,ATM,USD,Completed
TXN_00008339,CUST_001448,2025-07-24 22:01:06,Withdrawal,-511.76,44732.2099,Shopping,Travisburgh,Minute page collection hold however.,ATM,USD,Completed
TXN_00008340,CUST_001712,2023-09-05 11:00:23,Transfer,-965.5,16623.7919,Transfer,New Karenbury,Hard when real picture choice.,Online,USD,Completed
TXN_00008341,CUST_000338,2024-04-22 20:11:14,Withdrawal,-197.71,17299.71002,Gas,Jenniferport,Bill maintain arm response candidate miss.,Mobile App,USD,Completed
TXN_00008342,CUST_001859,2024-12-18 22:41:03,Transfer,-208.79,28445.33093,Transfer,Bennettport,Organization focus rest positive know there.,ATM,USD,Completed
TXN_00008343,CUST_004937,2024-10-21 20:16:11,Transfer,-1450.95,49465.9726,Shopping,Whiteshire,This general my government these culture against.,Online,USD,Completed
TXN_00008344,CUST_003465,2024-04-20 02:59:38,Transfer,-690.94,32061.3908,Healthcare,East Jessicatown,Order to oil to national action career.,Mobile App,USD,Completed
TXN_00008345,CUST_002446,2025-01-27 16:33:09,ATM Withdrawal,-20,38097.88124,Transfer,West Erikhaven,Left war whose school second.,ATM,USD,Completed
TXN_00008346,CUST_002896,2024-03-05 04:07:17,Withdrawal,-209.56,30951.07933,Restaurant,Loganbury,Material decision future just read line race.,Online,USD,Pending
TXN_00008347,CUST_002184,2024-02-24 16:50:53,Deposit,2489.27,14936.14411,Transfer,Caitlinbury,Senior suddenly final teacher decade ready.,Branch,USD,Completed
TXN_00008348,CUST_004636,2023-09-27 01:31:37,Transfer,-948.73,22637.01937,Transfer,Aaronshire,Hour support door yeah.,Online,USD,Completed
TXN_00008349,CUST_000015,2025-01-28 02:47:37,Deposit,63.72,32590.78275,Gas,Frenchfurt,Perhaps themselves practice wind.,Branch,USD,Completed
TXN_00008350,CUST_001652,2024-03-08 21:36:26,Payment,-61.34,43245.16862,Other,Benjaminshire,Reality difference area month together.,Online,USD,Completed
TXN_00008351,CUST_001270,2024-08-22 14:25:13,Payment,-339.97,26883.35066,Grocery,Port Tylerfurt,Democratic end stock. Contain term story.,Branch,USD,Completed
TXN_00008352,CUST_000782,2024-12-08 18:12:42,Payment,-147.34,39785.46314,Shopping,Riveraport,Last might sometimes common receive respond form.,Online,USD,Completed
TXN_00008353,CUST_002936,2025-05-01 19:50:59,Transfer,-1282.41,49822.46027,Gas,Clineside,By leave his offer.,Branch,USD,Completed
TXN_00008354,CUST_001221,2023-10-02 21:23:15,Purchase,-91.43,24941.88771,Gas,East Jason,Sound street manager force language.,Online,USD,Completed
TXN_00008355,CUST_003230,2024-03-29 04:28:20,Transfer,-170.95,45982.42305,Shopping,Jenniferton,Form more simply let song share.,Branch,USD,Completed
TXN_00008356,CUST_002117,2023-09-06 13:50:42,Transfer,-215.21,15295.87741,Restaurant,Spencerport,Always history reason guy third before.,ATM,USD,Completed
TXN_00008357,CUST_001664,2024-12-23 01:48:00,Payment,-251.78,25184.72869,Shopping,East Lauraborough,Might mouth production for word person stay do.,Online,USD,Completed
TXN_00008358,CUST_001021,2024-01-14 23:12:10,ATM Withdrawal,-80,28687.61984,Shopping,Loweryside,Fact stop just budget west soldier wish.,Branch,USD,Completed
TXN_00008359,CUST_002891,2024-02-08 00:53:55,Payment,-637.18,41066.62549,Healthcare,Hamiltonburgh,Boy theory story environmental capital.,Mobile App,USD,Completed
TXN_00008360,CUST_002610,2025-06-24 10:33:13,Payment,-339.82,1076.428709,Restaurant,North Stacey,Center hospital game before any.,Branch,USD,Completed
TXN_00008361,CUST_000884,2024-03-08 05:13:04,Purchase,-3.56,17267.15748,Shopping,Whitneychester,Beat sure outside term face later professional.,ATM,USD,Pending
TXN_00008362,CUST_001237,2024-11-02 14:05:30,Deposit,1118.04,15439.829,Grocery,Port Christopherfurt,Push call account politics well.,Branch,USD,Completed
TXN_00008363,CUST_001818,2023-10-07 05:27:43,Payment,-430.94,40623.10202,Transfer,South Stephanie,Article new wall build large notice whose.,Mobile App,USD,Completed
TXN_00008364,CUST_003869,2023-12-29 23:34:16,Withdrawal,-107.7,41594.5411,Transfer,Mcphersontown,Society leg onto too only example pretty.,Mobile App,USD,Failed
TXN_00008365,CUST_002966,2025-08-10 15:01:10,Purchase,-31.17,14475.40961,Gas,Sheilaport,Those tough last.,Online,USD,Completed
TXN_00008366,CUST_001601,2024-10-12 22:47:32,Withdrawal,-466.25,1691.130159,Restaurant,Marthaville,He nothing sport tax color situation two.,Mobile App,USD,Completed
TXN_00008367,CUST_003111,2024-08-20 15:27:21,Purchase,-39.19,46410.98919,Shopping,Joelmouth,Deep nature drug serve red base able.,Online,USD,Completed
TXN_00008368,CUST_002077,2024-11-25 19:04:11,Payment,-66.04,12674.88787,Other,Whitechester,Together its partner rest she vote score.,Online,USD,Completed
TXN_00008369,CUST_004524,2024-04-08 06:48:13,Withdrawal,-698.76,40535.07576,Shopping,East Johnborough,Lead can white forget.,Branch,USD,Completed
TXN_00008370,CUST_003968,2023-09-17 14:48:31,Withdrawal,-86.31,10136.99644,Grocery,Robertfurt,Peace eight among get less figure.,Mobile App,USD,Completed
TXN_00008371,CUST_004556,2024-12-19 00:04:56,Withdrawal,-648.64,6420.350339,Shopping,Lake Linda,Could consumer other sport.,Online,USD,Failed
TXN_00008372,CUST_002986,2025-04-28 23:42:42,Transfer,-16.65,23819.76367,ATM,Lake Toddburgh,Need present him resource.,ATM,USD,Completed
TXN_00008373,CUST_003098,2023-11-10 16:44:03,Purchase,-31.18,48906.78241,Gas,Mullinsview,Must whole parent market prepare executive ten.,Online,USD,Completed
TXN_00008374,CUST_001937,2024-02-19 15:33:22,Purchase,-27.95,5138.921112,Entertainment,East Tammyport,Expert yet spring away standard mouth.,Mobile App,USD,Completed
TXN_00008375,CUST_001485,2024-04-21 14:42:14,Transfer,-661.19,19764.55946,Gas,Millerhaven,Grow project plan manage.,Online,USD,Completed
TXN_00008376,CUST_000962,2025-06-15 00:52:34,Transfer,-289.56,35914.04613,Restaurant,Garyton,Relationship maintain pattern seem new.,Branch,USD,Completed
TXN_00008377,CUST_000264,2024-07-23 05:08:42,Transfer,-3142.33,17937.46586,Shopping,Port Billy,American cut size he create just.,Branch,USD,Failed
TXN_00008378,CUST_002908,2025-06-21 09:41:24,Transfer,-767.49,34172.46069,Grocery,Hawkinsview,Near as western degree.,Mobile App,USD,Completed
TXN_00008379,CUST_002343,2025-06-21 15:47:40,Deposit,313.85,9482.576193,Restaurant,Port Anne,Nothing worker letter.,Mobile App,USD,Completed
TXN_00008380,CUST_003286,2025-08-02 10:04:12,Purchase,-403.5,41678.62464,Transfer,Port Anthony,Officer wear even ahead.,Online,USD,Completed
TXN_00008381,CUST_000149,2025-01-31 00:07:11,Purchase,-39.77,17899.87938,Shopping,Danieltown,Manager line quickly season front film anyone.,Branch,USD,Completed
TXN_00008382,CUST_002221,2025-01-04 17:17:58,Payment,-39.77,21990.05806,Shopping,West Michaelmouth,Anything nothing magazine line.,Branch,USD,Pending
TXN_00008383,CUST_003733,2024-08-28 05:02:31,Withdrawal,-18.32,11602.19065,Grocery,Nicoletown,Realize red day wonder.,Mobile App,USD,Completed
TXN_00008384,CUST_003411,2024-01-18 09:24:47,ATM Withdrawal,-100,25679.85939,Shopping,South Deborahburgh,Someone another born consider whom subject.,Online,USD,Failed
TXN_00008385,CUST_000427,2024-02-18 18:13:45,Transfer,-1088.55,21439.61734,Transfer,Daniellebury,Source possible of only assume.,Online,USD,Completed
TXN_00008386,CUST_002408,2024-10-27 20:21:20,Withdrawal,-144.45,42248.43477,Transfer,New Samanthafort,Indicate cause executive hear for positive six.,Online,USD,Completed
TXN_00008387,CUST_003187,2024-01-23 19:48:38,Transfer,-104.99,21696.87052,Shopping,East Lydia,Behavior free their the senior spend.,Online,USD,Completed
TXN_00008388,CUST_004955,2024-03-15 11:11:10,Transfer,-89.07,26957.04851,Gas,Port Jillian,Father leave explain reason technology final.,Mobile App,USD,Completed
TXN_00008389,CUST_000076,2023-09-22 09:44:41,Purchase,-151.57,10384.18304,Other,New Tanya,Pattern entire final tax.,Branch,USD,Failed
TXN_00008390,CUST_002005,2024-12-02 14:56:27,Deposit,1612.02,26760.32534,Other,East Michael,Outside question feel black no senior member.,ATM,USD,Completed
TXN_00008391,CUST_004992,2025-04-09 19:11:55,Transfer,-74.94,6058.010252,Shopping,North Jesushaven,Parent early parent opportunity identify.,Online,USD,Completed
TXN_00008392,CUST_003392,2023-09-03 01:18:02,Deposit,237.48,17156.64656,Gas,Mariahfurt,Avoid since develop away month necessary.,Mobile App,USD,Pending
TXN_00008393,CUST_002029,2024-02-29 16:55:20,Payment,-9.78,12708.82772,Grocery,Jesseport,Part everybody chair hope each take choose.,Branch,USD,Completed
TXN_00008394,CUST_004993,2025-01-27 19:04:10,Purchase,-107.64,2125.489996,Shopping,Lake Joshua,Ready theory cold sure. Find step mention.,Online,USD,Completed
TXN_00008395,CUST_003637,2025-03-28 10:24:02,Deposit,108.2,13367.01732,Transfer,Eatonfurt,Character lawyer second consumer.,Mobile App,USD,Completed
TXN_00008396,CUST_000530,2025-06-16 15:50:16,Transfer,-36.19,4942.012906,Grocery,New Joseph,Social might forward drug certain ground north.,Branch,USD,Completed
TXN_00008397,CUST_003980,2024-08-21 11:26:47,Payment,-435.61,27451.55726,Transfer,Port Shaunland,Place turn important quality gun. A gas another.,Mobile App,USD,Completed
TXN_00008398,CUST_002277,2024-04-02 12:42:37,Withdrawal,-142.4,6840.041594,Other,Tapiahaven,Rule lose me close fire.,Online,USD,Completed
TXN_00008399,CUST_003353,2024-01-16 05:15:47,Transfer,-316.7,15125.66802,Shopping,Port Christopherville,Real since arm positive single.,Online,USD,Completed
TXN_00008400,CUST_004842,2024-02-21 17:27:07,Transfer,-385.67,38921.14133,Grocery,Samanthaland,Low when me certainly.,Online,USD,Completed
TXN_00008401,CUST_003677,2025-03-16 16:19:18,Deposit,637.22,19419.42463,Shopping,New Amy,Upon yes girl as. Moment remain health safe.,Online,USD,Completed
TXN_00008402,CUST_000898,2024-09-27 12:05:48,Payment,-1362.93,41442.2558,ATM,South Lisa,Few message worker mind Mr.,Branch,USD,Completed
TXN_00008403,CUST_004628,2024-07-13 12:29:35,Payment,-77.95,31852.76361,Other,Luisland,Though theory life think wife.,Mobile App,USD,Pending
TXN_00008404,CUST_001760,2025-02-22 19:00:32,Purchase,-315.55,3987.877616,Shopping,Pennyfort,Over body stand almost could.,Mobile App,USD,Completed
TXN_00008405,CUST_001410,2023-12-28 16:59:07,Purchase,-44.76,43890.42733,Gas,Michelleport,Finish during many.,Online,USD,Completed
TXN_00008406,CUST_001996,2023-11-08 16:14:06,Payment,-117.96,29410.32901,Restaurant,Port Philip,State idea wind most of.,Online,USD,Failed
TXN_00008407,CUST_003883,2024-01-15 16:46:06,ATM Withdrawal,-200,36335.68022,Grocery,Port Tonya,Find we heart bad.,ATM,USD,Pending
TXN_00008408,CUST_001173,2024-08-27 17:27:47,Withdrawal,-304.64,34990.75455,Restaurant,South Adammouth,Green happen where the political seven statement.,ATM,USD,Completed
TXN_00008409,CUST_002823,2023-10-19 01:06:00,Transfer,-836.75,14023.65653,Other,Port Debra,Social if themselves can read others.,ATM,USD,Completed
TXN_00008410,CUST_001434,2023-09-03 01:43:19,Transfer,-479.45,47960.3174,Transfer,Parkerview,Yet continue beat cup.,ATM,USD,Completed
TXN_00008411,CUST_004136,2024-01-11 03:34:20,Purchase,-14.91,34716.9168,Transfer,Brianburgh,Process beyond member model agree ago quality.,Online,USD,Completed
TXN_00008412,CUST_000772,2024-08-21 03:31:42,Purchase,-105.17,7972.8159,Grocery,West Anthony,Beat quality but. Sport may item example.,Mobile App,USD,Completed
TXN_00008413,CUST_004548,2025-03-06 11:23:16,Withdrawal,-98.2,5034.281317,Restaurant,Sandovalburgh,Four cold admit front significant until.,ATM,USD,Completed
TXN_00008414,CUST_003046,2024-05-11 15:50:41,Purchase,-269.37,22291.77501,Grocery,Lake Jasmine,Him wind street these their for three show.,Online,USD,Completed
TXN_00008415,CUST_004649,2025-07-26 17:53:03,Transfer,-1892.31,42236.27353,Shopping,Antonioview,Concern he sea couple traditional scene.,Mobile App,USD,Completed
TXN_00008416,CUST_001124,2024-08-13 01:57:45,Transfer,-244.91,34579.02158,Transfer,Lawrencemouth,Off like worry consumer beyond everybody view.,Branch,USD,Completed
TXN_00008417,CUST_004897,2024-06-07 19:32:33,Transfer,-504.43,2937.390342,Transfer,New Paulview,Positive when glass. Choice officer we free wind.,ATM,USD,Completed
TXN_00008418,CUST_004612,2024-02-08 02:21:43,Transfer,-78.34,25443.73092,Restaurant,Andrewburgh,Nice help future blue watch.,Online,USD,Pending
TXN_00008419,CUST_000104,2024-02-11 22:32:58,Transfer,-108.46,2531.775266,Transfer,Cooperton,About nice American rest believe central.,Online,USD,Completed
TXN_00008420,CUST_003571,2025-06-20 15:35:52,Withdrawal,-425.08,37353.08777,Gas,Gilberttown,Pick cost history fine begin.,ATM,USD,Completed
TXN_00008421,CUST_000708,2024-09-01 18:39:36,Transfer,-223.51,28288.71431,Entertainment,Port Angela,Dog build order prove its.,Mobile App,USD,Completed
TXN_00008422,CUST_004375,2025-07-14 15:06:27,Transfer,-1618.83,28445.84749,Other,North Donnaburgh,Increase their while edge address official.,ATM,USD,Failed
TXN_00008423,CUST_003865,2025-06-07 14:20:56,Payment,-80.46,11061.80791,Other,Floresstad,Skin mean subject require threat ago.,Mobile App,USD,Completed
TXN_00008424,CUST_000926,2024-02-25 05:49:52,Transfer,-2312.25,7861.263201,ATM,West Mary,Meet million reason.,Online,USD,Completed
TXN_00008425,CUST_003575,2023-12-23 10:52:35,Transfer,-1115.78,48820.03401,ATM,North Diana,Research defense allow best.,ATM,USD,Completed
TXN_00008426,CUST_000288,2025-02-01 16:23:32,Transfer,-42.83,29541.24606,Grocery,South Alexandra,Something pull fast old American guess memory.,Branch,USD,Completed
TXN_00008427,CUST_004917,2025-06-13 08:05:54,Withdrawal,-653.7,49541.86504,Restaurant,Williamsview,World these election day could.,Online,USD,Completed
TXN_00008428,CUST_001684,2023-11-10 11:19:32,Withdrawal,-1323.12,24879.59192,Other,Sallyfort,Effort section road image boy be while.,Online,USD,Failed
TXN_00008429,CUST_002347,2024-02-22 03:58:54,Transfer,-845.47,25898.32471,Restaurant,Bettyport,Pull loss last way too new.,Online,USD,Completed
TXN_00008430,CUST_004280,2025-02-15 14:40:59,Purchase,-83.42,48077.22022,Transfer,Martinezmouth,Same lose federal deal able sense article.,Mobile App,USD,Completed
TXN_00008431,CUST_001117,2023-10-23 07:05:06,Transfer,-283.97,14489.7168,Grocery,Lake Kylefort,Rest such training.,Online,USD,Failed
TXN_00008432,CUST_000006,2025-07-19 16:00:42,Deposit,1489.74,8881.929679,Entertainment,Lake Rachel,State notice outside million.,Online,USD,Completed
TXN_00008433,CUST_003393,2025-03-04 18:17:32,Transfer,-3547.77,18685.36683,Other,South Crystal,Cut scientist rich more risk.,Mobile App,USD,Completed
